iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month,month_name,new_cased
IND,Asia,India,2022-03-07,42962953.0,0.0,6690.86,515036.0,0.0,187.43,30140.49,0.0,4.69,361.32,0.0,0.13,0.39,,,,,,,,,773437172.0,612926.0,549.49,0.44,850832.0,0.6,0.01,147.9,samples tested,1789317128.0,967460932.0,802358408.0,19497788.0,1471620.0,2019783.0,126.26,68.27,56.62,1.38,1425.0,246765.0,0.02,55.0,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-08,42962953.0,0.0,6690.86,515036.0,0.0,187.43,30140.49,0.0,4.69,361.32,0.0,0.13,0.39,,,,,,,,,774310567.0,873395.0,550.11,0.62,846796.0,0.6,0.01,159.0,samples tested,1791553063.0,967725805.0,804228336.0,19598922.0,2235935.0,2125526.0,126.42,68.29,56.75,1.38,1500.0,257477.0,0.02,54.99,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-09,42962953.0,0.0,6690.86,515036.0,0.0,187.43,30140.49,0.0,4.69,361.32,0.0,0.13,0.4,,,,,,,,,775208471.0,897904.0,550.74,0.64,863060.0,0.61,0.01,173.1,samples tested,1793520158.0,967946798.0,805886615.0,19686745.0,1967095.0,2180926.0,126.56,68.3,56.87,1.39,1539.0,260192.0,0.02,54.98,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-10,42962953.0,0.0,6690.86,515036.0,0.0,187.43,30140.49,0.0,4.69,361.32,0.0,0.13,0.41,,,,,,,,,776082445.0,873974.0,551.37,0.62,861777.0,0.61,0.01,184.5,samples tested,1795443790.0,968154309.0,807510151.0,19779330.0,1923632.0,1999822.0,126.69,68.32,56.98,1.4,1411.0,235116.0,0.02,54.97,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-11,42962953.0,0.0,6690.86,515036.0,0.0,187.43,30140.49,0.0,4.69,361.32,0.0,0.13,0.41,,,,,,,,,776894810.0,812365.0,551.94,0.58,845922.0,0.6,0.01,194.8,samples tested,1798217482.0,968454151.0,809861857.0,19901474.0,2773692.0,2019434.0,126.89,68.34,57.15,1.4,1425.0,234848.0,0.02,54.96,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-12,42962953.0,0.0,6690.86,515036.0,0.0,187.43,30140.49,0.0,4.69,361.32,0.0,0.13,0.42,,,,,,,,,777758414.0,863604.0,552.56,0.61,834879.0,0.59,0.0,208.4,samples tested,1799411716.0,968594304.0,810857880.0,19959532.0,1194234.0,1794624.0,126.97,68.35,57.22,1.41,1266.0,205778.0,0.02,54.95,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-13,42990991.0,28038.0,4005.43,515850.0,814.0,116.29,30160.16,19.67,2.81,361.89,0.57,0.08,0.43,,,,,,,,,778520151.0,761737.0,553.1,0.54,813701.0,0.58,0.0,217.6,samples tested,1800720203.0,968738370.0,811980554.0,20001279.0,1308487.0,1839242.0,127.06,68.36,57.3,1.41,1298.0,208426.0,0.02,54.95,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,28038.0
IND,Asia,India,2022-03-14,42990991.0,0.0,4005.43,515850.0,0.0,116.29,30160.16,0.0,2.81,361.89,0.0,0.08,0.44,,,,,,,,,779052383.0,532232.0,553.48,0.38,802173.0,0.57,0.0,226.8,samples tested,1802515613.0,968928555.0,813501336.0,20085722.0,1795410.0,1885498.0,127.19,68.37,57.4,1.42,1330.0,209660.0,0.02,54.94,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-15,42990991.0,0.0,4005.43,515850.0,0.0,116.29,30160.16,0.0,2.81,361.89,0.0,0.08,0.44,,,,,,,,,779754156.0,701773.0,553.97,0.5,777656.0,0.55,0.0,236.1,samples tested,1804173297.0,969097787.0,814906002.0,20169508.0,1657684.0,1802891.0,127.31,68.38,57.5,1.42,1272.0,195997.0,0.01,46.6,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-16,42990991.0,0.0,4005.43,515850.0,0.0,116.29,30160.16,0.0,2.81,361.89,0.0,0.08,0.45,,,,,,,,,780506974.0,752818.0,554.51,0.54,756929.0,0.54,0.0,247.5,samples tested,1806005751.0,969281482.0,816469839.0,20254430.0,1832454.0,1783656.0,127.44,68.4,57.61,1.43,1259.0,190669.0,0.01,46.59,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-17,42990991.0,0.0,4005.43,515850.0,0.0,116.29,30160.16,0.0,2.81,361.89,0.0,0.08,0.45,,,,,,,,,781224304.0,717330.0,555.02,0.51,734551.0,0.52,0.0,260.4,samples tested,1808015400.0,970008356.0,817667068.0,20339976.0,2009649.0,1795944.0,127.58,68.45,57.7,1.44,1267.0,264864.0,0.02,46.58,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-18,42990991.0,0.0,4005.43,515850.0,0.0,116.29,30160.16,0.0,2.81,361.89,0.0,0.08,0.46,,,,,,,,,781858171.0,633867.0,555.47,0.45,709052.0,0.5,0.0,272.6,samples tested,1809229692.0,970523455.0,818324294.0,20381943.0,1214292.0,1573173.0,127.66,68.48,57.74,1.44,1110.0,295615.0,0.02,46.58,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-19,42990991.0,0.0,4005.43,515850.0,0.0,116.29,30160.16,0.0,2.81,361.89,0.0,0.08,0.47,,,,,,,,,782228685.0,370514.0,555.73,0.26,638610.0,0.45,0.0,265.3,samples tested,1810472831.0,971067179.0,818968798.0,20436854.0,1243139.0,1580159.0,127.75,68.52,57.79,1.44,1115.0,353268.0,0.02,46.58,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-20,43007841.0,16850.0,2407.14,516479.0,629.0,89.86,30171.98,11.82,1.69,362.33,0.44,0.06,0.48,,,,,,,,,782660658.0,431973.0,556.04,0.31,591501.0,0.42,0.0,260.5,samples tested,1811384731.0,971428124.0,819491293.0,20465314.0,911900.0,1523504.0,127.82,68.55,57.83,1.44,1075.0,384251.0,0.03,46.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,16850.0
IND,Asia,India,2022-03-21,43007841.0,0.0,2407.14,516479.0,0.0,89.86,30171.98,0.0,1.69,362.33,0.0,0.06,0.5,,,,,,,,,783045157.0,384499.0,556.31,0.27,570396.0,0.4,0.0,267.8,samples tested,1813883509.0,972808865.0,820497326.0,20577318.0,2498778.0,1623985.0,127.99,68.64,57.9,1.45,1146.0,554330.0,0.04,46.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-22,43007841.0,0.0,2407.14,516479.0,0.0,89.86,30171.98,0.0,1.69,362.33,0.0,0.06,0.52,,,,,,,,,783613628.0,568471.0,556.72,0.4,551353.0,0.39,0.0,279.4,samples tested,1816439799.0,974339631.0,821413590.0,20686578.0,2556290.0,1752357.0,128.17,68.75,57.96,1.46,1237.0,748835.0,0.05,46.56,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-23,43007841.0,0.0,2407.14,516479.0,0.0,89.86,30171.98,0.0,1.69,362.33,0.0,0.06,0.53,,,,,,,,,784290846.0,677218.0,557.2,0.48,540553.0,0.38,0.0,286.4,samples tested,1820574288.0,976963865.0,822790602.0,20819821.0,4134489.0,2081220.0,128.47,68.94,58.06,1.47,1469.0,1097483.0,0.08,46.55,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-24,43007841.0,0.0,2407.14,516479.0,0.0,89.86,30171.98,0.0,1.69,362.33,0.0,0.06,0.54,,,,,,,,,784952800.0,661954.0,557.67,0.47,532642.0,0.38,0.0,301.5,samples tested,1824268730.0,979236978.0,824066700.0,20965052.0,3694442.0,2321904.0,128.73,69.1,58.15,1.48,1638.0,1318375.0,0.09,46.55,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-25,43007841.0,0.0,2407.14,516479.0,0.0,89.86,30171.98,0.0,1.69,362.33,0.0,0.06,0.56,,,,,,,,,785644225.0,691425.0,558.16,0.49,540865.0,0.38,0.0,316.8,samples tested,1826265830.0,980435665.0,824764568.0,21065597.0,1997100.0,2433734.0,128.87,69.18,58.2,1.49,1717.0,1416030.0,0.1,46.54,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-26,43007841.0,0.0,2407.14,516479.0,0.0,89.86,30171.98,0.0,1.69,362.33,0.0,0.06,0.57,,,,,,,,,786302714.0,658489.0,558.63,0.47,582004.0,0.41,0.0,350.8,samples tested,1830285290.0,982687842.0,826360688.0,21236760.0,4019460.0,2830351.0,129.15,69.34,58.31,1.5,1997.0,1660095.0,0.12,43.06,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-27,43019453.0,11612.0,1658.86,521004.0,4525.0,646.43,30180.13,8.15,1.16,365.51,3.17,0.45,0.58,,,,,,,,,786922965.0,620251.0,559.07,0.44,608901.0,0.43,0.0,376.1,samples tested,1831347741.0,983190780.0,826884564.0,21272397.0,1062451.0,2851859.0,129.23,69.38,58.35,1.5,2012.0,1680379.0,0.12,43.06,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,11612.0
IND,Asia,India,2022-03-28,43019453.0,0.0,1658.86,521004.0,0.0,646.43,30180.13,0.0,1.16,365.51,0.0,0.45,0.6,,,,,,,,,787355354.0,432389.0,559.38,0.31,615742.0,0.44,0.0,391.4,samples tested,1833040014.0,984051283.0,827610878.0,21377853.0,1692273.0,2736644.0,129.34,69.44,58.4,1.51,1931.0,1606060.0,0.11,43.06,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-29,43019453.0,0.0,1658.86,521004.0,0.0,646.43,30180.13,0.0,1.16,365.51,0.0,0.45,0.6,,,,,,,,,787932913.0,577559.0,559.78,0.41,617041.0,0.44,0.0,412.7,samples tested,1834500657.0,984838143.0,828229455.0,21433059.0,1460643.0,2580123.0,129.45,69.49,58.44,1.51,1821.0,1499787.0,0.11,43.06,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-30,43019453.0,0.0,1658.86,521004.0,0.0,646.43,30180.13,0.0,1.16,365.51,0.0,0.45,0.61,,,,,,,,,788556935.0,624022.0,560.23,0.44,609441.0,0.43,0.0,437.4,samples tested,1838519822.0,987012865.0,829846274.0,21660683.0,4019165.0,2563648.0,129.73,69.65,58.56,1.53,1809.0,1435571.0,0.1,43.06,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-03-31,43019453.0,0.0,1658.86,521004.0,0.0,646.43,30180.13,0.0,1.16,365.51,0.0,0.45,0.63,,,,,,,,,789164922.0,607987.0,560.66,0.43,601732.0,0.43,0.0,448.0,samples tested,1841947045.0,988846975.0,831238996.0,21861074.0,3427223.0,2525474.0,129.97,69.78,58.65,1.54,1782.0,1372857.0,0.1,43.06,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,3,Mar,0.0
IND,Asia,India,2022-04-01,43019453.0,0.0,1658.86,521004.0,0.0,646.43,30180.13,0.0,1.16,365.51,0.0,0.45,0.65,,,,,,,,,789770958.0,606036.0,561.09,0.43,589533.0,0.42,0.0,458.4,samples tested,1843313964.0,989520028.0,831824241.0,21969695.0,1366919.0,2435448.0,130.07,69.82,58.7,1.55,1719.0,1297766.0,0.09,40.28,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-02,43019453.0,0.0,1658.86,521004.0,0.0,646.43,30180.13,0.0,1.16,365.51,0.0,0.45,0.66,,,,,,,,,790298979.0,528021.0,561.47,0.38,570895.0,0.41,0.0,460.5,samples tested,,,,,,2036805.0,,,,,1437.0,1048276.0,0.07,40.28,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-03,43028131.0,8678.0,1239.71,521345.0,341.0,48.71,30186.22,6.09,0.87,365.75,0.24,0.03,0.67,,,,,,,,,790764883.0,465904.0,561.8,0.33,548845.0,0.39,0.0,461.7,samples tested,,,,,,2060592.0,,,,,1454.0,1048678.0,0.07,40.28,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,8678.0
IND,Asia,India,2022-04-04,43028131.0,0.0,1239.71,521345.0,0.0,48.71,30186.22,0.0,0.87,365.75,0.0,0.03,0.7,,,,,,,,,791079706.0,314823.0,562.02,0.22,532050.0,0.38,0.0,474.0,samples tested,1847000842.0,991037275.0,833703203.0,22260364.0,,1994404.0,130.33,69.93,58.83,1.57,1407.0,997999.0,0.07,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-05,43028131.0,0.0,1239.71,521345.0,0.0,48.71,30186.22,0.0,0.87,365.75,0.0,0.03,0.72,,,,,,,,,791546038.0,466332.0,562.35,0.33,516161.0,0.37,0.0,468.6,samples tested,1848699443.0,991769822.0,834507741.0,22421880.0,1698601.0,2028398.0,130.45,69.98,58.89,1.58,1431.0,990240.0,0.07,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-06,43028131.0,0.0,1239.71,521345.0,0.0,48.71,30186.22,0.0,0.87,365.75,0.0,0.03,0.74,,,,,,,,,792027412.0,481374.0,562.69,0.34,495782.0,0.35,0.0,461.6,samples tested,1850895496.0,992728812.0,835583400.0,22583284.0,2196053.0,1767953.0,130.6,70.05,58.96,1.59,1248.0,816564.0,0.06,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-07,43028131.0,0.0,1239.71,521345.0,0.0,48.71,30186.22,0.0,0.87,365.75,0.0,0.03,0.77,,,,,,,,,792509451.0,482039.0,563.04,0.34,477790.0,0.34,0.0,458.7,samples tested,1852472643.0,993426348.0,836334675.0,22711620.0,1577147.0,1503657.0,130.72,70.1,59.01,1.6,1061.0,654196.0,0.05,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-08,43028131.0,0.0,1239.71,521345.0,0.0,48.71,30186.22,0.0,0.87,365.75,0.0,0.03,0.8,,,,,,,,,792963033.0,453582.0,563.36,0.32,456011.0,0.32,0.0,444.5,samples tested,1853783376.0,993976391.0,836977198.0,22829787.0,1310733.0,1495630.0,130.81,70.14,59.06,1.61,1055.0,636623.0,0.04,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-09,43028131.0,0.0,1239.71,521345.0,0.0,48.71,30186.22,0.0,0.87,365.75,0.0,0.03,0.83,,,,,,,,,793429395.0,466362.0,563.69,0.33,447202.0,0.32,0.0,438.4,samples tested,1855432129.0,994642394.0,837829024.0,22960711.0,1648753.0,1555601.0,130.92,70.18,59.12,1.62,1098.0,659517.0,0.05,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-10,43035271.0,7140.0,1020.0,521685.0,340.0,48.57,30191.22,5.01,0.72,365.99,0.24,0.03,0.85,,,,,,,,,793847740.0,418345.0,563.99,0.3,440408.0,0.31,0.0,434.9,samples tested,1856267473.0,994940223.0,838319304.0,23007946.0,835344.0,1499370.0,130.98,70.21,59.15,1.62,1058.0,629814.0,0.04,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,7140.0
IND,Asia,India,2022-04-11,43035271.0,0.0,1020.0,521685.0,0.0,48.57,30191.22,0.0,0.72,365.99,0.0,0.03,0.89,,,,,,,,,794118951.0,271211.0,564.18,0.19,434178.0,0.31,0.0,428.7,samples tested,1857308103.0,995287178.0,838867091.0,23153834.0,1040630.0,1472466.0,131.06,70.23,59.19,1.63,1039.0,607129.0,0.04,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-12,43035271.0,0.0,1020.0,521685.0,0.0,48.57,30191.22,0.0,0.72,365.99,0.0,0.03,0.92,,,,,,,,,794525202.0,406251.0,564.47,0.29,425595.0,0.3,0.0,420.1,samples tested,1859559964.0,996097655.0,840024362.0,23437947.0,2251861.0,1551503.0,131.22,70.29,59.27,1.65,1095.0,618262.0,0.04,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-13,43035271.0,0.0,1020.0,521685.0,0.0,48.57,30191.22,0.0,0.72,365.99,0.0,0.03,0.96,,,,,,,,,794954525.0,429323.0,564.77,0.3,418159.0,0.3,0.0,414.3,samples tested,1860601312.0,996471455.0,840565591.0,23564266.0,1041348.0,1386545.0,131.29,70.31,59.31,1.66,978.0,534663.0,0.04,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-14,43035271.0,0.0,1020.0,521685.0,0.0,48.57,30191.22,0.0,0.72,365.99,0.0,0.03,1.02,,,,,,,,,830810157.0,35855632.0,590.25,25.47,5471529.0,3.89,,,samples tested,1862055068.0,996934800.0,841424423.0,23695845.0,1453756.0,1368918.0,131.39,70.35,59.37,1.67,966.0,501207.0,0.04,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-15,43035271.0,0.0,1020.0,521685.0,0.0,48.57,30191.22,0.0,0.72,365.99,0.0,0.03,1.1,,,,,,,,,831177370.0,367213.0,590.51,0.26,5459191.0,3.88,,,samples tested,1862475218.0,997038307.0,841683688.0,23753223.0,420150.0,1241692.0,131.42,70.35,59.39,1.68,876.0,437417.0,0.03,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-16,43035271.0,0.0,1020.0,521685.0,0.0,48.57,30191.22,0.0,0.72,365.99,0.0,0.03,1.2,,,,,,,,,831478288.0,300918.0,590.72,0.21,5435556.0,3.86,,,samples tested,,,,,,1151659.0,,,,,813.0,380026.0,0.03,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-17,43042097.0,6826.0,975.14,521751.0,66.0,9.43,30196.01,4.79,0.68,366.03,0.05,0.01,1.31,,,,,,,,,831843406.0,365118.0,590.98,0.26,5427952.0,3.86,,,samples tested,,,,,,1177827.0,,,,,831.0,375232.0,0.03,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,6826.0
IND,Asia,India,2022-04-18,43042097.0,0.0,975.14,521751.0,0.0,9.43,30196.01,0.0,0.68,366.03,0.0,0.01,1.36,,,,,,,,,832104846.0,261440.0,591.17,0.19,5426556.0,3.86,,,samples tested,1865530788.0,997831114.0,843531138.0,24168536.0,,1174669.0,131.64,70.41,59.52,1.71,829.0,363419.0,0.03,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-19,43042097.0,0.0,975.14,521751.0,0.0,9.43,30196.01,0.0,0.68,366.03,0.0,0.01,1.39,,,,,,,,,832506755.0,401909.0,591.45,0.29,5425936.0,3.86,,,samples tested,1867730851.0,998395198.0,844905630.0,24430023.0,2200063.0,1167270.0,131.79,70.45,59.62,1.72,824.0,328220.0,0.02,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-20,43042097.0,0.0,975.14,521751.0,0.0,9.43,30196.01,0.0,0.68,366.03,0.0,0.01,1.43,,,,,,,,,832927938.0,421183.0,591.75,0.3,5424773.0,3.85,,,samples tested,1868475798.0,998570814.0,845392713.0,24512271.0,744947.0,1124927.0,131.85,70.46,59.65,1.73,794.0,299908.0,0.02,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-21,43042097.0,0.0,975.14,521751.0,0.0,9.43,30196.01,0.0,0.68,366.03,0.0,0.01,1.44,,,,,,,,,833377052.0,449114.0,592.07,0.32,366699.0,0.26,,,samples tested,1870188115.0,998973861.0,846509195.0,24705059.0,1712317.0,1161864.0,131.97,70.49,59.73,1.74,820.0,291294.0,0.02,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-22,43042097.0,0.0,975.14,521751.0,0.0,9.43,30196.01,0.0,0.68,366.03,0.0,0.01,1.44,,,,,,,,,,,,,378820.0,0.27,0.01,189.3,samples tested,1872146953.0,999458254.0,847776627.0,24912072.0,1958838.0,1381676.0,132.1,70.52,59.82,1.76,975.0,345707.0,0.02,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-23,43042097.0,0.0,975.14,521751.0,0.0,9.43,30196.01,0.0,0.68,366.03,0.0,0.01,1.43,,,,,,,,,834281170.0,,592.71,,400412.0,0.28,0.01,181.4,samples tested,,,,,,1501229.0,,,,,1059.0,371764.0,0.03,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
IND,Asia,India,2022-04-24,43057545.0,15448.0,2206.86,522193.0,442.0,63.14,30206.85,10.84,1.55,366.34,0.31,0.04,1.41,,,,,,,,,834717702.0,436532.0,593.02,0.31,410614.0,0.29,0.01,181.8,samples tested,1875857737.0,1000351588.0,850179623.0,25326526.0,,1620782.0,132.37,70.59,59.99,1.79,1144.0,397820.0,0.03,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,15448.0
IND,Asia,India,2022-04-25,43057545.0,0.0,2206.86,522193.0,0.0,63.14,30206.85,0.0,1.55,366.34,0.0,0.04,1.41,,,,,,,,,835019817.0,302115.0,593.24,0.22,416424.0,0.3,0.0,200.1,samples tested,1876721584.0,1000537663.0,850734842.0,25449079.0,863847.0,1598685.0,132.43,70.6,60.03,1.8,1128.0,386650.0,0.03,50.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2022,4,Apr,0.0
